fiscal_year,state,district_as_per_source,district_as_per_lgd,district_lgd_code,crop,season,area,production,crop_yield,unit,note
2015-16,Maharashtra,Ratnagiri,Ratnagiri,492,Groundnut,Summer,10.0,10.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Ratnagiri,Ratnagiri,492,Small millets,Rabi,10.0,10.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Ratnagiri,Ratnagiri,492,Sesamum,Rabi,2.0,1.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Ratnagiri,Ratnagiri,492,Sunflower,Rabi,1.0,0.3,0.3,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Ratnagiri,Ratnagiri,492,Castor seed,Kharif,1.0,0.2,0.2,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Ratnagiri,Ratnagiri,492,Safflower,Rabi,1.0,0.1,0.1,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Jowar,Rabi,141800.0,58600.0,0.4132581100141044,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Sugarcane,Whole Year,84000.0,8087900.0,96.2845238095238,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Jowar,Kharif,68600.0,32200.0,0.4693877551020408,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Soyabean,Kharif,51700.0,79800.0,1.5435203094777563,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Bajra,Kharif,33900.0,8100.0,0.2389380530973451,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Groundnut,Kharif,28800.0,21100.0,0.7326388888888888,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Maize,Kharif,28200.0,52900.0,1.875886524822695,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Rice,Kharif,22600.0,43400.0,1.920353982300885,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Gram,Rabi,22300.0,14000.0,0.6278026905829597,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Wheat,Rabi,19200.0,32400.0,1.6875,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Maize,Rabi,17900.0,36000.0,2.011173184357542,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Other Kharif pulses,Kharif,8300.0,2400.0,0.2891566265060241,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Urad,Kharif,8100.0,1800.0,0.2222222222222222,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Moong(Green Gram),Kharif,6400.0,1100.0,0.171875,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Arhar(Tur),Kharif,5300.0,600.0,0.1132075471698113,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Safflower,Rabi,1900.0,640.0,0.3368421052631579,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Small millets,Kharif,1800.0,400.0,0.2222222222222222,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Groundnut,Summer,1300.0,1400.0,1.0769230769230769,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Cotton(lint),Kharif,1000.0,500.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Maize,Summer,600.0,900.0,1.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Sunflower,Kharif,400.0,40.0,0.1,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Castor seed,Kharif,300.0,100.0,0.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Small millets,Rabi,300.0,100.0,0.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Niger seed,Kharif,200.0,100.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Sunflower,Rabi,100.0,30.0,0.3,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Small millets,Summer,40.0,40.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sangli,Sangli,493,Tobacco,Whole Year,6.0,3.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Jowar,Rabi,138700.0,109600.0,0.7901946647440519,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Bajra,Kharif,74100.0,26900.0,0.3630229419703104,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Sugarcane,Whole Year,65500.0,6329800.0,96.6381679389313,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Soyabean,Kharif,62800.0,100900.0,1.606687898089172,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Rice,Kharif,52700.0,79700.0,1.5123339658444024,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Other Kharif pulses,Kharif,42900.0,20600.0,0.4801864801864802,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Groundnut,Kharif,39300.0,50520.0,1.285496183206107,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Wheat,Rabi,29700.0,49000.0,1.64983164983165,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Gram,Rabi,27900.0,21700.0,0.7777777777777778,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Jowar,Kharif,24800.0,30500.0,1.2298387096774193,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Maize,Kharif,17100.0,32600.0,1.906432748538012,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Maize,Rabi,12400.0,27500.0,2.217741935483871,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Moong(Green Gram),Kharif,8168.000000000001,2732.0,0.3344760039177277,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Ragi,Kharif,6800.0,7200.0,1.0588235294117647,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Groundnut,Summer,5900.0,14700.0,2.4915254237288136,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Urad,Kharif,4000.0,2200.0,0.55,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Arhar(Tur),Kharif,2000.0,200.0,0.1,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Maize,Summer,1500.0,2400.0,1.6,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Niger seed,Kharif,1000.0,300.0,0.3,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Small millets,Kharif,600.0,200.0,0.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Other Rabi pulses,Rabi,500.0,200.0,0.4,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Castor seed,Kharif,300.0,100.0,0.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Small millets,Rabi,300.0,100.0,0.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Sunflower,Rabi,200.0,100.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Sunflower,Kharif,200.0,20.0,0.1,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Safflower,Rabi,100.0,40.0,0.4,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Cotton(lint),Kharif,100.0,30.0,0.3,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,other oilseeds,Rabi,100.0,13.0,0.13,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Satara,Satara,494,Sesamum,Kharif,100.0,5.0,0.05,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Rice,Kharif,64600.0,190000.0,2.9411764705882355,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Rice,Summer,2600.0,6100.0,2.3461538461538463,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Groundnut,Summer,2100.0,3900.0,1.8571428571428568,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Ragi,Kharif,2100.0,3500.0,1.6666666666666667,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Other Rabi pulses,Rabi,1900.0,1400.0,0.7368421052631579,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Small millets,Rabi,1500.0,1400.0,0.9333333333333332,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Sugarcane,Whole Year,1400.0,108300.0,77.35714285714286,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Groundnut,Kharif,800.0,500.0,0.625,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,other oilseeds,Rabi,700.0,500.0,0.7142857142857143,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Arhar(Tur),Kharif,700.0,300.0,0.4285714285714285,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Other Kharif pulses,Kharif,500.0,300.0,0.6,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Small millets,Summer,200.0,200.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Urad,Kharif,100.0,100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Maize,Rabi,100.0,100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Moong(Green Gram),Kharif,100.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Sesamum,Kharif,39.0,9.3,0.2384615384615384,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Niger seed,Kharif,30.0,10.0,0.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Castor seed,Kharif,5.0,1.0,0.2,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Sunflower,Rabi,5.0,1.0,0.2,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Sindhudurg,Sindhudurg,495,Sesamum,Rabi,2.0,1.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Jowar,Rabi,615700.0,108000.0,0.1754101023225596,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Sugarcane,Whole Year,183100.0,10964400.0,59.88203167667941,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Gram,Rabi,45800.0,13500.0,0.2947598253275109,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Wheat,Rabi,41300.0,28800.0,0.6973365617433414,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Maize,Rabi,33100.0,47600.0,1.4380664652567976,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Arhar(Tur),Kharif,18200.0,3000.0,0.1648351648351648,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Other Kharif pulses,Kharif,15900.0,3700.0,0.2327044025157232,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Sunflower,Rabi,15100.0,3700.0,0.2450331125827814,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Bajra,Kharif,14800.0,3400.0,0.2297297297297297,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Soyabean,Kharif,14200.0,2400.0,0.1690140845070422,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Maize,Kharif,10600.0,10800.0,1.018867924528302,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Urad,Kharif,9300.0,1800.0,0.1935483870967742,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Maize,Summer,4500.0,6800.0,1.511111111111111,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Moong(Green Gram),Kharif,3900.0,600.0,0.1538461538461538,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Groundnut,Summer,2400.0,2400.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Sunflower,Kharif,2300.0,300.0,0.1304347826086956,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Safflower,Rabi,2000.0,500.0,0.25,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Groundnut,Kharif,1100.0,500.0,0.4545454545454545,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Cotton(lint),Kharif,900.0,700.0,0.7777777777777778,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Small millets,Rabi,200.0,30.0,0.15,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Rice,Kharif,200.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Jowar,Kharif,200.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Small millets,Kharif,200.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Small millets,Summer,100.0,100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Niger seed,Kharif,100.0,20.0,0.2,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Linseed,Rabi,100.0,10.0,0.1,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,other oilseeds,Rabi,100.0,10.0,0.1,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Other Rabi pulses,Rabi,100.0,10.0,0.1,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Sesamum,Rabi,80.0,40.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Castor seed,Kharif,30.0,10.0,0.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,Solapur,Solapur,496,Sesamum,Kharif,30.0,2.0,0.0666666666666666,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,State Total,,,Cotton(lint),Kharif,4207200.0,3913930.0,0.9302933067123027,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2015-16,Maharashtra,State Total,,,Soyabean,Kharif,3702000.0,1794590.0,0.4847622906537007,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
